Review_ID,StrataRank,Strata,Title,Year,Journal,Authors,Citations,DOI,KeyTerms,CitesMackenzie
175,478,2016-2019,"Urbanization focuses carnivore activity in remaining natural habitats, increasing species interactions",2019,JOURNAL OF APPLIED ECOLOGY,"Parsons, Arielle W.; Rota, Christopher T.; Forrester, Tavis; Baker-Whatton, Megan C.; McShea, William J.; Schuttler, Stephanie G.; Millspaugh, Joshua J.; Kays, Roland",56,10.1111/1365-2664.13385,TRUE,FALSE
216,479,2016-2019,Predation by small mammalian carnivores in rural agro-ecosystems: An undervalued ecosystem service?,2018,ECOSYSTEM SERVICES,"Williams, Samual T.; Maree, Naudene; Taylor, Peter; Belmain, Steven R.; Keith, Mark; Swanepoel, Lourens H.",49,10.1016/j.ecoser.2017.12.006,TRUE,FALSE
744,480,2016-2019,"Cool Roof Impacts on a School-Building Thermal and Energy Performance in Athens, Greece",2017,SUSTAINABLE SYNERGIES FROM BUILDINGS TO THE URBAN SCALE,"Androutsopoulos, A. V.; Stavrakakis, G. M.; Damasiotis, M.",15,10.1016/j.proenv.2017.03.103,TRUE,FALSE
2414,481,2016-2019,A novel approach to understanding bird communities using informed diversity estimates at local and regional scales in northern California and southern Oregon,2019,ECOLOGY AND EVOLUTION,"Wolfe, Jared D.; Alexander, John D.; Stephens, Jaime L.; Ralph, C. John",1,10.1002/ece3.5008,FALSE,TRUE
781,482,2016-2019,Mammalian responses to changed forest conditions resulting from bark beetle outbreaks in the southern Rocky Mountains,2018,ECOSPHERE,"Ivan, Jacob S.; Seglund, Amy E.; Truex, Richard L.; Newkirk, Eric S.",14,10.1002/ecs2.2369,TRUE,FALSE
1660,483,2016-2019,"Distinguishing distribution dynamics from temporary emigration using dynamic occupancy models (vol 8, pg 1707, 2017)",2019,METHODS IN ECOLOGY AND EVOLUTION,"Valente, Jonathon J.; Hutchinson, Rebecca A.; Betts, Matthew G.",0,10.1111/2041-210X.13260,TRUE,FALSE
2013,484,2016-2019,Sampling effort determination in bird surveys: do current norms meet best-practice recommendations?,2017,WILDLIFE RESEARCH,"Watson, David M.",15,10.1071/WR16226,FALSE,TRUE
212,485,2016-2019,The role of refuges in the persistence of Australian dryland mammals,2017,BIOLOGICAL REVIEWS,"Pavey, Chris R.; Addison, Jane; Brandle, Rob; Dickman, Chris R.; McDonald, Peter J.; Moseby, Katherine E.; Young, Lauren I.",50,10.1111/brv.12247,TRUE,FALSE
1162,486,2016-2019,Dynamic enhancer partitioning instructs activation of a growth-related gene during exit from naive pluripotency,2019,ELIFE,"Greenberg, Maxim; Teissandier, Aurelie; Walter, Marius; Noordermeer, Daan; Bourc'his, Deborah",6,10.7554/eLife.44057,TRUE,FALSE
483,487,2016-2019,Biodiversity loss in deforestation frontiers: Linking occupancy modelling and physiological stress indicators to understand local extinctions,2019,BIOLOGICAL CONSERVATION,"Semper-Pascual, Asuncion; Decarre, Julieta; Baumann, Matthias; Busso, Juan M.; Camino, Micaela; Gomez-Valencia, Bibiana; Kuemmerle, Tobias",24,10.1016/j.biocon.2019.05.050,TRUE,FALSE
628,488,2016-2019,Multistate occupancy modeling improves understanding of amphibian breeding dynamics in the Greater Yellowstone Area,2019,ECOLOGICAL APPLICATIONS,"Gould, William R.; Ray, Andrew M.; Bailey, Larissa L.; Thoma, David; Daley, Rob; Legg, Kristin",18,10.1002/eap.1825,TRUE,FALSE
2295,489,2016-2019,Relations between Environmental Attributes and Contemporary Occupancy of Threatened Giant Gartersnakes (<i>Thamnophis gigas</i>),2017,JOURNAL OF HERPETOLOGY,"Hansen, Eric C.; Scherer, Rick D.; Fleishman, Erica; Dickson, Brett G.; Krolick, Dave",4,10.1670/16-143,FALSE,TRUE
663,490,2016-2019,"Dynamic occupancy modelling reveals a hierarchy of competition among fishers, grey foxes and ringtails",2018,JOURNAL OF ANIMAL ECOLOGY,"Green, David S.; Matthews, Sean M.; Swiers, Robert C.; Callas, Richard L.; Yaeger, J. Scott; Farber, Stuart L.; Schwartz, Michael K.; Powell, Roger A.",17,10.1111/1365-2656.12791,TRUE,TRUE
439,491,2016-2019,Functional connectivity as an indicator for patch occupancy in grassland specialists,2016,ECOLOGICAL INDICATORS,"Poniatowski, Dominik; Loeffler, Franz; Stuhldreher, Gregor; Borchard, Fabian; Kraemer, Benjamin; Fartmann, Thomas",27,10.1016/j.ecolind.2016.03.047,TRUE,FALSE
344,492,2016-2019,Estimating the intensity of use by interacting predators and prey using camera traps,2019,JOURNAL OF ANIMAL ECOLOGY,"Keim, Jonah L.; Lele, Subhash R.; DeWitt, Philip D.; Fitzpatrick, J. Jeremy; Jenni, Noemie S.",34,10.1111/1365-2656.12960,TRUE,FALSE
1729,493,2016-2019,Volunteer-run cameras as distributed sensors for macrosystem mammal research,2016,LANDSCAPE ECOLOGY,"McShea, William J.; Forrester, Tavis; Costello, Robert; He, Zhihai; Kays, Roland",108,10.1007/s10980-015-0262-9,FALSE,TRUE
699,494,2016-2019,Towards recovery of an endangered island endemic: Distributional and behavioral responses of Key Largo woodrats associated with exotic predator removal,2019,BIOLOGICAL CONSERVATION,"Cove, Michael, V; Simons, Theodore R.; Gardner, Beth; O'Connell, Allan F.",16,10.1016/j.biocon.2019.07.032,TRUE,FALSE
1993,495,2016-2019,Relative importance of anthropogenic landscape characteristics for Neotropical frugivores at multiple scales,2017,ANIMAL CONSERVATION,"Nagy-Reis, M. B.; Estevo, C. A.; Setz, E. Z. F.; Ribeiro, M. C.; Chiarello, A. G.; Nichols, J. D.",16,10.1111/acv.12346,FALSE,TRUE
1710,496,2016-2019,Integrating multiple data sources in species distribution modeling: a framework for data fusion,2017,ECOLOGY,"Pacifici, Krishna; Reich, Brian J.; Miller, David A. W.; Gardner, Beth; Stauffer, Glenn; Singh, Susheela; McKerrow, Alexa; Collazo, Jaime A.",156,10.1002/ecy.1710,FALSE,TRUE
510,497,2016-2019,Integrating auxiliary data in optimal spatial design for species distribution modelling,2018,METHODS IN ECOLOGY AND EVOLUTION,"Reich, Brian J.; Pacifici, Krishna; Stallings, Jonathan W.",23,10.1111/2041-210X.13002,TRUE,FALSE
2080,498,2016-2019,"ESTIMATING OCCURRENCE, PREVALENCE, AND DETECTION OF AMPHIBIAN PATHOGENS: INSIGHTS FROM OCCUPANCY MODELS",2019,JOURNAL OF WILDLIFE DISEASES,"Mosher, Brittany A.; Brand, Adrianne B.; Wiewel, Amber N. M.; Miller, David A. W.; Gray, Matthew J.; Miller, Debra L.; Grant, Evan H. Campbell",11,10.7589/2018-02-042,FALSE,TRUE
2260,499,2016-2019,Factors affecting species richness and distribution spatially and temporally within a protected area using multi-season occupancy models,2019,ANIMAL CONSERVATION,"Moore, J. F.; Hines, J. E.; Mulindahabi, F.; Masozera, M. K.",5,10.1111/acv.12491,FALSE,TRUE
1045,500,2016-2019,Wild pig (<i>Sus scrofa</i> L.) occupancy patterns in the Brazilian Atlantic forest,2019,BIOTA NEOTROPICA,"Zanin Hegel, Carla Grasiele; dos Santos, Luane Reis; Pichorim, Mauro; Marini, Miguel Angelo",8,10.1590/1676-0611-BN-2018-0719,TRUE,FALSE
465,501,2016-2019,Spatially explicit power analysis for detecting occupancy trends for multiple species,2019,ECOLOGICAL APPLICATIONS,"Southwell, Darren M.; Einoder, Luke D.; Lahoz-Monfort, Jose J.; Fisher, Alaric; Gillespie, Graeme R.; Wintle, Brendan A.",25,10.1002/eap.1950,TRUE,FALSE
277,502,2016-2019,Multivalency regulates activity in an intrinsically disordered transcription factor,2018,ELIFE,"Clark, Sarah; Myers, Janette B.; King, Ashleigh; Fiala, Radovan; Novacek, Jiri; Pearce, Grant; Heierhorst, Jorg; Reichow, Steve L.; Barbar, Elisar J.",41,10.7554/eLife.36258,TRUE,FALSE
2364,503,2016-2019,Contrasting responses of lizard occurrences to burrowing by a critically endangered seabird,2019,COMMUNITY ECOLOGY,"Fischer, J. H.; McCauley, C. F.; Armstrong, D. P.; Debski, I; Wittmer, H. U.",2,10.1556/168.2019.20.1.7,FALSE,TRUE
2367,504,2016-2019,Advocating better habitat use and selection models in bird ecology,2018,REVISTA BRASILEIRA DE ORNITOLOGIA,"Xavier Palacio, Facundo",2,NA,FALSE,TRUE
2289,505,2016-2019,Reducing the rate of false absences of cryptic species in inventory and sampling work,2019,BRYOLOGIST,"Lauriault, Patrick; Wiersma, Yolanda F.",4,10.1639/0007-2745-122.4.xxx,FALSE,TRUE
912,506,2016-2019,Occupancy time in sets of states for demographic models,2018,THEORETICAL POPULATION BIOLOGY,"Roth, Gregory; Caswell, Hal",11,10.1016/j.tpb.2017.12.007,TRUE,FALSE
1099,507,2016-2019,"Soil chemistry, and not short-term (1-2 year) deer exclusion, explains understory plant occupancy in forests affected by acid deposition",2019,AOB PLANTS,"Begley-Miller, Danielle R.; Diefenbach, Duane R.; McDill, Marc E.; Drohan, Patrick J.; Rosenberry, Christopher S.; Domoto, Emily H. Just",7,10.1093/aobpla/plz044,TRUE,FALSE
1486,508,2016-2019,Predicting population viability of a monocarpic perennial dune thistle using individual-based models,2017,ECOLOGICAL MODELLING,"Halsey, Samniqueka J.; Cinel, Scott; Wilson, Jared; Bell, Timothy J.; Bowles, Marlin",2,10.1016/j.ecolmodel.2017.06.014,TRUE,FALSE
1166,509,2016-2019,Spatial patterns in occupancy and reproduction of Golden Eagles during drought: Prospects for conservation in changing environments,2018,CONDOR,"Wiens, J. David; Kolar, Patrick S.; Hunt, W. Grainger; Hunt, Teresa; Fuller, Mark R.; Bell, Douglas A.",6,10.1650/CONDOR-17-96.1,TRUE,FALSE
1158,510,2016-2019,Signal from the noise: model-based interpretation of variable correspondence between active and passive samplers,2019,ECOSPHERE,"Parkos, Joseph J., III; Kline, Jeffrey L.; Trexler, Joel C.",6,10.1002/ecs2.2858,TRUE,FALSE
1995,511,2016-2019,Distribution and abundance of exotic earthworms within a boreal forest system in southcentral Alaska,2016,NEOBIOTA,"Saltmarsh, Deanna Marie; Bowser, Matthew L.; Morton, John M.; Lang, Shirley; Shain, Daniel; Dial, Roman",16,10.3897/neobiota.28.5503,FALSE,TRUE
831,512,2016-2019,The role of spatial structure in the collapse of regional metapopulations,2018,ECOLOGY,"White, Easton R.; Smith, Andrew T.",13,10.1002/ecy.2546,TRUE,FALSE
1665,513,2016-2019,Bioclimatic Reformation of Urban Area - a CFD Study,2017,SUSTAINABLE SYNERGIES FROM BUILDINGS TO THE URBAN SCALE,"Fidaros, Dimitris; Baxevanou, Catherine; Tsangrassoulis, Aris; Bartzanas, Thomas; Kittas, Constantinos",0,10.1016/j.proenv.2017.03.132,TRUE,FALSE
415,514,2016-2019,Cross-scale occupancy dynamics of a postfire specialist in response to variation across a fire regime,2018,JOURNAL OF ANIMAL ECOLOGY,"Tingley, Morgan W.; Stillman, Andrew N.; Wilkerson, Robert L.; Howell, Christine A.; Sawyer, Sarah C.; Siegel, Rodney B.",29,10.1111/1365-2656.12851,TRUE,TRUE
1117,515,2016-2019,Detecting spatial ontogenetic niche shifts in complex dendritic ecological networks,2017,ECOSPHERE,"Fields, William R.; Grant, Evan H. Campbell; Lowe, Winsor H.",7,10.1002/ecs2.1662,TRUE,FALSE
484,516,2016-2019,Drought-mediated extinction of an arid-land amphibian: insights from a spatially explicit dynamic occupancy model,2019,ECOLOGICAL APPLICATIONS,"Zylstra, Erin R.; Swann, Don E.; Hossack, Blake R.; Muths, Erin; Steidl, Robert J.",24,10.1002/eap.1859,TRUE,FALSE
273,517,2016-2019,Meta-analysis of California Spotted Owl (<i>Strix occidentalis occidentalis</i>) territory occupancy in the Sierra Nevada: Habitat associations and their implications for forest management,2016,CONDOR,"Tempel, Douglas J.; Keane, John J.; Gutierrez, R. J.; Wolfe, Jared D.; Jones, Gavin M.; Koltunov, Alexander; Ramirez, Carlos M.; Berigan, William J.; Gallagher, Claire V.; Munton, Thomas E.; Shaklee, Paula A.; Whitmore, Sheila A.; Peery, M. Zachariah",42,10.1650/CONDOR-16-66.1,TRUE,TRUE
2450,518,2016-2019,Habitat preferences of Caucasian rock agama <i>Paralaudakia caucasia</i> (Sauria: Agamidae) in urban and natural habitats in northeastern Iran,2018,POLISH JOURNAL OF ECOLOGY,"Hosseinianyousefkhani, Seyyed Saeed; Aliabadian, Mansour; Zuffi, Marco A. L.",0,10.3161/15052249PJE2018.66.1.005,FALSE,TRUE
2041,519,2016-2019,A Rapid-Assessment Method to Estimate the Distribution of Juvenile Chinook Salmon in Tributary Habitats Using eDNA and Occupancy Estimation,2018,NORTH AMERICAN JOURNAL OF FISHERIES MANAGEMENT,"Matter, Allison N.; Falke, Jeffrey A.; Lopez, J. Andres; Savereide, James W.",13,10.1002/nafm.10014,FALSE,TRUE
2327,520,2016-2019,Bird Response to Intercropping Switchgrass Within a Loblolly Pine Plantation,2017,WILDLIFE SOCIETY BULLETIN,"Marshall, Craig; Riffell, Samuel K.; Miller, Darren A.; Hill, JoVonn G.; Evans, Kristine O.; Rush, Scott A.",3,10.1002/wsb.839,FALSE,TRUE
741,521,2016-2019,Occupancy modeling species-environment relationships with non-ignorable survey designs,2018,ECOLOGICAL APPLICATIONS,"Irvine, Kathryn M.; Rodhouse, Thomas J.; Wright, Wilson J.; Olsen, Anthony R.",15,10.1002/eap.1754,TRUE,FALSE
2065,522,2016-2019,Unravelling the drastic range retraction of an emblematic songbird of North Africa: potential threats to Afro-Palearctic migratory birds,2017,SCIENTIFIC REPORTS,"Khelifa, Rassim; Zebsa, Rabah; Amari, Hichem; Mellal, Mohammed Khalil; Bensouilah, Soufyane; Laouar, Abdeldjalil; Mahdjoub, Hayat",12,10.1038/s41598-017-01103-w,FALSE,TRUE
2107,523,2016-2019,Advantages of combining generalized linear models and occupancy models to find indicators of habitat selection: Small mammals in agroecosystems as a case study,2018,ECOLOGICAL INDICATORS,"Gorosito, Irene L.; Marziali Bermudez, Mariano; Busch, Maria",10,10.1016/j.ecolind.2017.10.003,FALSE,TRUE
454,524,2016-2019,Competitive exclusion over broad spatial extents is a slow process: evidence and implications for species distribution modeling,2017,ECOGRAPHY,"Yackulic, Charles B.",26,10.1111/ecog.02836,TRUE,FALSE
2214,525,2016-2019,Aquatic food web response to patchy shading along forested headwater streams,2018,CANADIAN JOURNAL OF FISHERIES AND AQUATIC SCIENCES,"Heaston, Emily D.; Kaylor, Matthew J.; Warren, Dana R.",6,10.1139/cjfas-2017-0464,FALSE,TRUE
17,526,2016-2019,Forecasting tourism demand with composite search index,2017,TOURISM MANAGEMENT,"Li, Xin; Pan, Bing; Law, Rob; Huang, Xiankai",224,10.1016/j.tourman.2016.07.005,TRUE,FALSE
949,527,2016-2019,"Interactive effects of land use, grazing and environment on frogs in an agricultural landscape",2019,AGRICULTURE ECOSYSTEMS & ENVIRONMENT,"Pulsford, Stephanie A.; Barton, Philip S.; Driscoll, Don A.; Lindenmayer, David B.",10,10.1016/j.agee.2019.05.003,TRUE,FALSE
662,528,2016-2019,Northward bound: the distribution of white-tailed deer in Ontario under a changing climate,2018,WILDLIFE RESEARCH,"Kennedy-Slaney, Liam; Bowman, Jeff; Walpole, Aaron A.; Pond, Bruce A.",17,10.1071/WR17106,TRUE,FALSE
1484,529,2016-2019,Coupling effects of demand-side improvements ensemble on energy performance to monetary implications for UAE economy,2017,JOURNAL OF CLEANER PRODUCTION,"Kiani, Ahmed",2,10.1016/j.jclepro.2017.08.133,TRUE,FALSE
1237,530,2016-2019,"Carrying capacity and potential environmental impact of fish farming in the cascade reservoirs of the Paranapanema River, Brazil",2017,AQUACULTURE RESEARCH,"Neto, Roberto Montanhini; Nocko, Helder Rafael; Ostrensky, Antonio",5,10.1111/are.13169,TRUE,FALSE
1106,531,2016-2019,Evaluating observer bias and seasonal detection rates in amphibian pathogen eDNA collections by citizen scientists,2019,DISEASES OF AQUATIC ORGANISMS,"Julian, James T.; Glenney, Gavin W.; Rees, Christopher",7,10.3354/dao03357,TRUE,FALSE
1225,532,2016-2019,Evaluating the Ecology of <i>Tantilla Relicta</i> in Florida Pine-Wiregrass Sandhills Using Multi-Season Occupancy Models,2019,JOURNAL OF HERPETOLOGY,"Button, Sky T.; Sovie, Adia R.; Greenberg, Cathryn H.; Austin, James D.",5,10.1670/18-112,TRUE,TRUE
2325,533,2016-2019,"Kori Bustards (<i>Ardeotis kori</i>) respond to vegetation density and elevation in the Northern Tuli Game Reserve, Botswana",2018,AVIAN CONSERVATION AND ECOLOGY,"McCollum, Kathryn R.; Powell, Larkin A.; Snyman, Andrei; Brown, Mary Bomberger; Carroll, John P.",3,10.5751/ACE-01191-130113,FALSE,TRUE
435,534,2016-2019,Design matters: An evaluation of the impact of small man-made forest clearings on tropical bats using a before-after-control-impact design,2017,FOREST ECOLOGY AND MANAGEMENT,"Rocha, Ricardo; Ovaskainen, Otso; Lopez-Baucells, Adria; Farneda, Fabio Z.; Ferreira, Diogo F.; Bobrowiec, Paulo E. D.; Cabeza, Mar; Palmeirim, Jorge M.; Meyer, Christoph F. J.",27,10.1016/j.foreco.2017.06.053,TRUE,FALSE
276,535,2016-2019,Responses of an endangered brown bear population to climate change based on predictable food resource and shelter alterations,2019,GLOBAL CHANGE BIOLOGY,"Penteriani, Vincenzo; Zarzo-Arias, Alejandra; Novo-Fernandez, Ails; Bombieri, Giulia; Lopez-Sanchez, Carlos A.",41,10.1111/gcb.14564,TRUE,FALSE
659,536,2016-2019,Disentangling effects of invasive species and habitat while accounting for observer error in a long-term amphibian study,2019,ECOSPHERE,"Rowe, Jennifer C.; Duarte, Adam; Pearl, Christopher A.; McCreary, Brome; Galvan, Stephanie K.; Peterson, James T.; Adams, Michael J.",17,10.1002/ecs2.2674,TRUE,TRUE
142,537,2016-2019,Increasing connectivity between metapopulation ecology and landscape ecology,2018,ECOLOGY,"Howell, Paige E.; Muths, Erin; Hossack, Blake R.; Sigafus, Brent H.; Chandler, Richard B.",67,10.1002/ecy.2189,TRUE,TRUE
1793,538,2016-2019,Is the detection of aquatic environmental DNA influenced by substrate type?,2017,PLOS ONE,"Buxton, Andrew S.; Groombridge, Jim J.; Griffiths, Richard A.",49,10.1371/journal.pone.0183371,FALSE,TRUE
2123,539,2016-2019,Population estimate and management options for introduced rhesus macaques,2019,JOURNAL OF WILDLIFE MANAGEMENT,"Anderson, C. Jane; Van De Kerk, Madelon; Pine, William E.; Hostetler, Mark E.; Heard, Darryl J.; Johnson, Steve A.",9,10.1002/jwmg.21588,FALSE,TRUE
1970,540,2016-2019,"Examining the occurrence of mammal species in natural areas within a rapidly urbanizing region of Texas, USA",2017,LANDSCAPE AND URBAN PLANNING,"Haverland, Matthew B.; Veech, Joseph A.",18,10.1016/j.landurbplan.2016.06.001,FALSE,TRUE
1859,541,2016-2019,Anuran responses to spatial patterns of agricultural landscapes in Argentina,2016,LANDSCAPE ECOLOGY,"Suarez, Romina P.; Zaccagnini, Maria E.; Babbitt, Kimberly J.; Calamari, Noela C.; Natale, Guillermo S.; Cerezo, Alexis; Codugnello, Nadia; Boca, Teresa; Damonte, Maria J.; Vera-Candioti, Josefina; Gavier-Pizarro, Gregorio I.",29,10.1007/s10980-016-0426-2,FALSE,TRUE
1116,542,2016-2019,Metapopulation models predict the temporal response of two macrophytes to drought in a subtropical water reservoir,2017,ECOLOGICAL ENGINEERING,"Gubiani, Eder A.; Thomaz, Sidinei M.; Bini, Luis M.; Piana, Pitagoras A.",7,10.1016/j.ecoleng.2016.11.067,TRUE,FALSE
1232,543,2016-2019,Identifying the determinants of tree distributions along a large ephemeral river,2018,ECOSPHERE,"Douglas, Caitlin M. S.; Cowlishaw, Guy; Harrison, Xavier A.; Henschel, Johr; Pettorelli, Nathalie; Mulligan, Mark",5,10.1002/ecs2.2223,TRUE,FALSE
880,544,2016-2019,Spatio-temporal variation of biotic factors underpins contemporary range dynamics of congeners,2016,GLOBAL CHANGE BIOLOGY,"Naujokaitis-Lewis, Ilona; Fortin, Marie-Josee",12,10.1111/gcb.13145,TRUE,TRUE
376,545,2016-2019,The importance of incorporating functional habitats into conservation planning for highly mobile species in dynamic systems,2017,CONSERVATION BIOLOGY,"Webb, Matthew H.; Terauds, Aleks; Tulloch, Ayesha; Bell, Phil; Stojanovic, Dejan; Heinsohn, Robert",31,10.1111/cobi.12899,TRUE,FALSE
159,546,2016-2019,Detecting small changes in populations at landscape scales: a bioacoustic site-occupancy framework,2019,ECOLOGICAL INDICATORS,"Wood, Connor M.; Popescu, Viorel D.; Klinck, Holger; Keane, John J.; Gutierrez, R. J.; Sawyer, Sarah C.; Peery, M. Zachariah",61,10.1016/j.ecolind.2018.11.018,TRUE,TRUE
486,547,2016-2019,Spotted Owls and forest fire: a systematic review and meta-analysis of the evidence,2018,ECOSPHERE,"Lee, Derek E.",24,10.1002/ecs2.2354,TRUE,FALSE
1574,548,2016-2019,Design Tradeoffs in Long-Term Research for Stream Salamanders,2017,JOURNAL OF WILDLIFE MANAGEMENT,"Brand, Adrianne B.; Grant, Evan H. Campbell",1,10.1002/jwmg.21310,TRUE,FALSE
526,549,2016-2019,A dynamic multi-scale occupancy model to estimate temporal dynamics and hierarchical habitat use for nomadic species,2019,ECOLOGY AND EVOLUTION,"Green, Adam W.; Pavlacky, David C., Jr.; George, T. Luke",22,10.1002/ece3.4822,TRUE,TRUE
549,550,2016-2019,Estimating conservation metrics from atlas data: the case of southern African endemic birds,2017,BIRD CONSERVATION INTERNATIONAL,"Lee, Alan T. K.; Altwegg, Res; Barnard, Phoebe",21,10.1017/S0959270916000307,TRUE,FALSE
1057,551,2016-2019,An R package for simulating metapopulation dynamics and range expansion under environmental change,2016,ENVIRONMENTAL MODELLING & SOFTWARE,"Mestre, Frederico; Canovas, Fernando; Pita, Ricardo; Mira, Antonio; Beja, Pedro",8,10.1016/j.envsoft.2016.03.007,TRUE,FALSE
2296,552,2016-2019,Spatial metrics effect of forest fragmentation on forest bird abundance and site occupancy probability: the influence of patch size and isolation,2016,OSTRICH,"Modest, Robert B.; Hassan, Shombe N.; Rija, Alfan A.",4,10.2989/00306525.2016.1160961,FALSE,TRUE
956,553,2016-2019,Effects of urbanization and habitat composition on site occupancy of two snake species using regional monitoring data from southern California,2018,GLOBAL ECOLOGY AND CONSERVATION,"Mitrovich, Milan J.; Diffendorfer, Jay E.; Brehme, Cheryl S.; Fisher, Robert N.",10,10.1016/j.gecco.2018.e00427,TRUE,TRUE
1165,554,2016-2019,Endemic Diseases Affect Population Dynamics of Tree Squirrels in Contrasting Landscapes,2018,JOURNAL OF WILDLIFE MANAGEMENT,"Vander Haegen, W. Matthew; Orth, Gene R.; Johnston, Aaron N.; Linders, Mary J.",6,10.1002/jwmg.21383,TRUE,FALSE
1943,555,2016-2019,Synergistic Effects of Climate and Land-Cover Change on Long-Term Bird Population Trends of the Western USA: A Test of Modeled Predictions,2019,FRONTIERS IN ECOLOGY AND EVOLUTION,"Betts, Matthew G.; Illan, Javier Gutierrez; Yang, Zhiqiang; Shirley, Susan M.; Thomas, Chris D.",20,10.3389/fevo.2019.00186,FALSE,TRUE
245,556,2016-2019,Differential impacts of wildfire on the population dynamics of an old-forest species,2017,ECOLOGY,"Rockweit, Jeremy T.; Franklin, Alan B.; Carlson, Peter C.",45,10.1002/ecy.1805,TRUE,FALSE
1786,557,2016-2019,"Effectiveness of Protected Areas for biodiversity conservation: Mammal occupancy patterns in the Iguacu National Park, Brazil",2018,JOURNAL FOR NATURE CONSERVATION,"da Silva, Marina Xavier; Paviolo, Agustin; Tambosi, Leandro Reverberi; Pardini, Renata",52,10.1016/j.jnc.2017.11.001,FALSE,TRUE
661,558,2016-2019,A high-resolution approach for the spatiotemporal analysis of forest canopy space using terrestrial laser scanning data,2018,ECOLOGY AND EVOLUTION,"Hess, Carsten; Hardtle, Werner; Kunz, Matthias; Fichtner, Andreas; von Oheimb, Goddert",17,10.1002/ece3.4193,TRUE,FALSE
2081,559,2016-2019,Dynamic multi-species occupancy models reveal individualistic habitat preferences in a high-altitude grassland bird community,2019,PEERJ,"Maphisa, David H.; Smit-Robinson, Hanneline; Altwegg, Res",11,10.7717/peerj.6276,FALSE,TRUE
1827,560,2016-2019,"Habitat amount and quality, not patch size, determine persistence of a woodland-dependent mammal in an agricultural landscape",2018,LANDSCAPE ECOLOGY,"Gardiner, Riana; Bain, Glen; Hamer, Rowena; Jones, Menna E.; Johnson, Christopher N.",37,10.1007/s10980-018-0722-0,FALSE,TRUE
391,561,2016-2019,Where winter rules: Modeling wild boar distribution in its north-eastern range,2019,SCIENCE OF THE TOTAL ENVIRONMENT,"Markov, Nickolay; Pankova, Nadezhda; Morelle, Kevin",30,10.1016/j.scitotenv.2019.06.157,TRUE,FALSE
1932,562,2016-2019,Ordovician reef and mound evolution: the Baltoscandian picture,2017,GEOLOGICAL MAGAZINE,"Kroger, Bjorn; Hints, Linda; Lehnert, Oliver",21,10.1017/S0016756816000303,FALSE,TRUE
702,563,2016-2019,Selective occupancy of a persistent yet variable coastal river plume by two seabird species,2018,MARINE ECOLOGY PROGRESS SERIES,"Phillips, Elizabeth M.; Horne, John K.; Adams, Josh; Zamon, Jeannette E.",16,10.3354/meps12534,TRUE,FALSE
338,564,2016-2019,Centromere DNA Destabilizes H3 Nucleosomes to Promote CENP-A Deposition during the Cell Cycle,2018,CURRENT BIOLOGY,"Shukla, Manu; Tong, Pin; White, Sharon A.; Singh, Puneet P.; Reid, Angus M.; Catania, Sandra; Pidoux, Alison L.; Allshire, Robin C.",35,10.1016/j.cub.2018.10.049,TRUE,FALSE
1928,565,2016-2019,Modeling spatially and temporally complex range dynamics when detection is imperfect,2019,SCIENTIFIC REPORTS,"Rushing, Clark S.; Royle, J. Andrew; Ziolkowski, David J.; Pardieck, Keith L.",21,10.1038/s41598-019-48851-5,FALSE,TRUE
1876,566,2016-2019,Patterns of bird diversity and habitat use in mixed vineyard-matorral landscapes of Central Chile,2017,ECOLOGICAL INDICATORS,"Steel, Zachary L.; Steel, Anna E.; Williams, John N.; Viers, Joshua H.; Marquet, Pablo A.; Barbosa, Olga",27,10.1016/j.ecolind.2016.09.039,FALSE,TRUE
1730,567,2016-2019,Standardized Assessment of Biodiversity Trends in Tropical Forest Protected Areas: The End Is Not in Sight,2016,PLOS BIOLOGY,"Beaudrot, Lydia; Ahumada, Jorge A.; O'Brien, Timothy; Alvarez-Loayza, Patricia; Boekee, Kelly; Campos-Arceiz, Ahimsa; Eichberg, David; Espinosa, Santiago; Fegraus, Eric; Fletcher, Christine; Gajapersad, Krisna; Hallam, Chris; Hurtado, Johanna; Jansen, Patrick A.; Kumar, Amit; Larney, Eileen; Moreira Lima, Marcela Guimaraes; Mahony, Colin; Martin, Emanuel H.; McWilliam, Alex; Mugerwa, Badru; Ndoundou-Hockemba, Mireille; Razafimahaimodison, Jean Claude; Romero-Saltos, Hugo; Rovero, Francesco; Salvador, Julia; Santos, Fernanda; Sheil, Douglas; Spironello, Wilson R.; Willig, Michael R.; Winarni, Nurul L.; Zvoleff, Alex; Andelman, Sandy J.",107,10.1371/journal.pbio.1002357,FALSE,TRUE
1157,568,2016-2019,Transition to density dependence in a reintroduced ecosystem engineer,2019,BIODIVERSITY AND CONSERVATION,"Manning, Adrian D.; Evans, Maldwyn J.; Banks, Sam C.; Batson, William G.; Belton, Emily; Crisp, Helen A.; Fletcher, Donald B.; Gordon, Iain J.; Grarock, Kate; Munro, Nicki; Newport, Jenny; Pierson, Jennifer; Portas, Timothy J.; Snape, Melissa A.; Wimpenny, Claire",6,10.1007/s10531-019-01852-2,TRUE,FALSE
