"Key","Item Type","Publication Year","Author","Title","Publication Title","ISBN","ISSN","DOI","Url","Abstract Note","Date","Date Added","Date Modified","Access Date","Pages","Num Pages","Issue","Volume","Number Of Volumes","Journal Abbreviation","Short Title","Series","Series Number","Series Text","Series Title","Publisher","Place","Language","Rights","Type","Archive","Archive Location","Library Catalog","Call Number","Extra","Notes","File Attachments","Link Attachments","Manual Tags","Automatic Tags","Editor","Series Editor","Translator","Contributor","Attorney Agent","Book Author","Cast Member","Commenter","Composer","Cosponsor","Counsel","Interviewer","Producer","Recipient","Reviewed Author","Scriptwriter","Words By","Guest","Number","Edition","Running Time","Scale","Medium","Artwork Size","Filing Date","Application Number","Assignee","Issuing Authority","Country","Meeting Name","Conference Name","Court","References","Reporter","Legal Status","Priority Numbers","Programming Language","Version","System","Code","Code Number","Section","Session","Committee","History","Legislative Body"
"I7RH7SR3","journalArticle","2021","Rudershausen, Paul J.; Merrell, Jeffery H.; Buckel, Jeffrey A.","Factors Influencing Colonization and Survival of Juvenile Blue Crabs Callinectes sapidus in Southeastern U.S. Tidal Creeks","Diversity","","1424-2818","10.3390/d13100491","https://www.mdpi.com/1424-2818/13/10/491","Tidal creeks along the southeastern U.S. and Gulf of Mexico coastlines provide nursery habitats for commercially and ecologically important nekton, including juvenile blue crabs Callinectes sapidus, a valuable and heavily landed seafood species. Instream and watershed urbanization may inﬂuence the habitat value that tidal creeks provide to blue crabs. We investigated natural and anthropogenic factors inﬂuencing juvenile blue crab occupancy dynamics in eight ﬁrst-order tidal creeks in coastal North Carolina (USA). An auto-logistic hierarchical multi-season (dynamic) occupancy model with separate ecological and observation sub-models was ﬁtted to juvenile blue crab presence/absence data collected over replicate sampling visits in multiple seasons at three ﬁxed trapping sites in each creek. Colonization and survival are the processes operating on occupancy that are estimated with this formulation of the model. Covariates considered in the ecological sub-model included watershed imperviousness, the percent of salt marsh in each creek’s high tide area, percent salt marsh edge, site-level water depth, and site-level salinity. Temperature, salinity, and dissolved oxygen were covariates considered in the observation sub-model. In the ecological sub-model, watershed imperviousness was a meaningful negative covariate and site-level salinity was a positive covariate of survival probability. Imperviousness and salinity were each marginally meaningful on colonization probability. Water temperature was a positive covariate of detection probability in the observation sub-model. Mean estimated detection probability across all sites and seasons of the study was 0.186. The results suggest that development in tidal creek watersheds will impact occupancy dynamics of juvenile blue crabs. This places an emphasis on minimizing losses of natural land cover classes in tidal creek watersheds to reduce the negative impacts to populations of this important species. Future research should explore the relationship between imperviousness and salinity ﬂuctuations in tidal creeks to better understand how changing land cover inﬂuences water chemistry and ultimately the demographics of juvenile blue crabs.","2021-10-07","2021-10-27 01:11:08","2021-10-27 01:11:09","2021-10-27 01:11:08","491","","10","13","","Diversity","","","","","","","","en","","","","","DOI.org (Crossref)","","","","/Users/kelleherj/Zotero/storage/Y2EI65WR/Rudershausen et al. - 2021 - Factors Influencing Colonization and Survival of J.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"QF22R75P","journalArticle","2020","Duarte, Adam; Peterson, James T.; Pearl, Christopher A.; Rowe, Jennifer C.; McCreary, Brome; Galvan, Stephanie K.; Adams, Michael J.","Estimation of metademographic rates and landscape connectivity for a conservation-reliant anuran","Landscape Ecology","","0921-2973, 1572-9761","10.1007/s10980-020-01030-8","https://link.springer.com/10.1007/s10980-020-01030-8","Methods We collected R. pretiosa detection/nondetection data and habitat information from 93 sites spread throughout the species’ extant range in Oregon, USA, 2010–2018. We developed a spatial multistate dynamic occupancy model to analyze these data. Results The proportion of sites occupied by R. pretiosa was relatively stable despite regular turnover in site occupancy. Connectivity was greatest when the distance between sites was within 4.49–7.70 km, and the results suggested that populations within 1 km are at the appropriate spatial scale for effective population management. Rana pretiosa metademographic rates were strongly tied to water availability, vegetation characteristics, and beaver dams. Conclusions Our analysis provides critical information to identify the appropriate spatial scale for effective population management, estimates the distance at which populations are connected, and quantiﬁes the effects of hypothesized threats to species at a landscape scale. We believe this model will prove to be useful to inform conservation and management strategies for multiple species.","2020-06","2021-10-27 01:11:11","2021-10-27 01:11:11","2021-10-27 01:11:11","1459-1479","","6","35","","Landscape Ecol","","","","","","","","en","","","","","DOI.org (Crossref)","","","","/Users/kelleherj/Zotero/storage/E3X7ZSJN/Duarte et al. - 2020 - Estimation of metademographic rates and landscape .pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Q5Y2RE3J","journalArticle","2017","Ruete, Alejandro; Pärt, Tomas; Berg, Åke; Knape, Jonas","Exploiting opportunistic observations to estimate changes in seasonal site use: An example with wetland birds","Ecology and Evolution","","20457758","10.1002/ece3.3100","https://onlinelibrary.wiley.com/doi/10.1002/ece3.3100","Nonsystematically collected, a.k.a. opportunistic, species observations are accumulating at a high rate in biodiversity databases. Occupancy models have arisen as the main tool to reduce effects of limited knowledge about effort in analyses of opportunistic data. These models are generally using long closure periods (e.g., breeding season) for the estimation of probability of detection and occurrence. Here, we use the fact that multiple opportunistic observations in biodiversity databases may be available even within days (e.g., at popular birding localities) to reduce the closure period to 1 day in order to estimate daily occupancies within the breeding season. We use a hierarchical dynamic occupancy model for daily visits to analyze opportunistic observations of 71 species from nine wetlands during 10 years. Our model derives measures of seasonal site use within seasons from estimates of daily occupancy. Comparing results from our “seasonal site use model” to results from a traditional annual occupancy model (using a closure criterion of 2 months or more) showed that our model provides more detailed biologically relevant information. For example, when the aim is to analyze occurrences of breeding species, an annual occupancy model will over-­estimate site use of species with temporary occurrences (e.g., migrants passing by, single itinerary prospecting individuals) as even a single observation during the closure period will be viewed as an occupancy. Alternatively, our model produces estimates of the extent to which sites are actually used. Model validation based on simulated data confirmed that our model is robust to changes and variability in sampling effort and species detectability. We conclude that more information can be gained from opportunistic data with multiple replicates (e.g., several reports per day almost every day) by reducing the time window of the closure criterion to acquire estimates of occupancies within seasons.","2017-08","2021-10-27 01:11:14","2021-10-27 01:11:14","2021-10-27 01:11:14","5632-5644","","15","7","","Ecol Evol","Exploiting opportunistic observations to estimate changes in seasonal site use","","","","","","","en","","","","","DOI.org (Crossref)","","","","/Users/kelleherj/Zotero/storage/2AMU6A37/Ruete et al. - 2017 - Exploiting opportunistic observations to estimate .pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"JA4INBHD","journalArticle","2018","Davis, Amy J.; McCreary, Ryan; Psiropoulos, Jeremiah; Brennan, Gary; Cox, Terry; Partin, Andrew; Pepin, Kim M.","Quantifying site-level usage and certainty of absence for an invasive species through occupancy analysis of camera-trap data","Biological Invasions","","1387-3547, 1573-1464","10.1007/s10530-017-1579-x","http://link.springer.com/10.1007/s10530-017-1579-x","","2018-04","2021-10-27 01:11:17","2021-10-27 01:11:17","2021-10-27 01:11:17","877-890","","4","20","","Biol Invasions","","","","","","","","en","","","","","DOI.org (Crossref)","","","","/Users/kelleherj/Zotero/storage/9DNDTIFH/Davis et al. - 2018 - Quantifying site-level usage and certainty of abse.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"TVNJWSXY","thesis","2011","Falcy, Matthew Richard","Individual and population-level responses of the Alabama beach mouse (Peromyscus polionotus ammobates) to environmental variation in space and time","","","","","https://lib.dr.iastate.edu/etd/12192/","","2011","2021-10-27 01:11:19","2021-10-27 01:11:19","2021-10-27 01:11:19","","","","","","","","","","","","Iowa State University, Digital Repository","Ames","en","","Doctor of Philosophy","","","DOI.org (Crossref)","","Pages: 2808336 DOI: 10.31274/etd-180810-661","","/Users/kelleherj/Zotero/storage/MVCD66FX/Falcy - 2011 - Individual and population-level responses of the A.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Q4YZJP47","document","2007","Cruickshank, S.","Dealing with uncertainty in amphibian and reptile population monitoring for conservation","","","","","","","2007","2021-10-27 01:14:08","2021-10-27 01:14:52","","","","","","","","","","","","","","","","","","","","","","","","/Users/kelleherj/Zotero/storage/ZUCD36RE/Dissertation_S. Cruickshank.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"F4EUR23A","journalArticle","2013","Ferreira, Mário; Beja, Pedro","Mediterranean amphibians and the loss of temporary ponds: Are there alternative breeding habitats?","Biological Conservation","","00063207","10.1016/j.biocon.2013.05.029","https://linkinghub.elsevier.com/retrieve/pii/S0006320713001791","In farmland landscapes, amphibians often breed in artiﬁcial water bodies, which may offset at least partly the loss of natural wetlands associated with agricultural intensiﬁcation. It is possible, however, that artiﬁcial habitats provide conditions for a minor proportion of the regional species pool, beneﬁting just a few widespread generalists. We assessed these alternative views by documenting the decline of temporary ponds in a Mediterranean farmland landscape between 1991 and 2009, and by estimating the occupancy of natural (temporary ponds and streams) and artiﬁcial water bodies (farm ponds, irrigation channels and drainage ditches) by amphibians across the breeding season (February–June 2010). We used hierarchical Bayesian dynamic multi-species occupancy modelling to control for differences in detectability across species, sampling occasions and habitat types. Over two decades the farmland landscape lost 56% of its temporary ponds, of which 89.3% were destroyed through agricultural activities such as cultivation, conversion to permanent farm ponds, and drainage. The survival rate of ponds was lowest within an irrigated perimeter, and there was no positive effect of protection by a natural park. Estimated species richness per site was at least twice as high in temporary ponds as in the other habitat types. From the 10 amphibian species recorded, seven had the highest occupancy in temporary ponds, and were absent or occurred rarely in artiﬁcial habitats. Only a single generalist species was widespread in farm ponds and irrigation channels. The results suggest that artiﬁcial water bodies are unlikely to sustain populations of most amphibian species in Mediterranean intensive farmland. Conservation efforts should be directed at protecting the temporary ponds still remaining within the farmed landscape, and at restoring or creating new temporary ponds where these have been lost during the last decades.","2013-09","2021-10-27 01:17:05","2021-10-27 01:17:05","2021-10-27 01:17:05","179-186","","","165","","Biological Conservation","Mediterranean amphibians and the loss of temporary ponds","","","","","","","en","","","","","DOI.org (Crossref)","","","","/Users/kelleherj/Zotero/storage/SB2SSMER/Ferreira and Beja - 2013 - Mediterranean amphibians and the loss of temporary.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"8RPMG64I","journalArticle","2012","Otto, Clint R.V.; Roloff, Gary J.","Songbird response to green-tree retention prescriptions in clearcut forests","Forest Ecology and Management","","03781127","10.1016/j.foreco.2012.07.016","https://linkinghub.elsevier.com/retrieve/pii/S0378112712004124","Green-tree retention prescriptions have been proposed as a silvicultural technique for reducing the negative impacts of clearcutting on mature forest-associated species, while still promoting habitat for early-successional species. We evaluated the effectiveness of green-tree retention for conserving mature forest-associated, generalist, and early-successional songbirds in aspen stands that were 1–15 years postharvest. We compared species occupancy estimates at sites where green-tree retention levels were exceeded (>10% canopy cover), met (3–10%), or below (<3%) recommended retention guidelines. We also compared the relative importance of these levels of green-tree retention to forest stand age in explaining songbird occurrence. With the exception of Red-eyed Vireos, our results suggest that current green-tree retention guidelines are ineffective at increasing site occupancy of mature forest-associated songbirds in aspen harvest units. Additionally, site occupancy of early-successional and generalist songbirds were unaffected by these levels of retention. Rather, site occupancy probabilities for most forest birds showed a clear association with age since harvest (1–15 years); however, the strength and direction of the association varied by species. Our research highlights the importance of considering forest stand age when assessing the impact of silvicultural prescriptions on forest songbirds. Future management objectives in aspen forests should reﬂect the value of clearcutting to early-successional and generalist bird species, while recognizing that green-tree retention as measured in our study does little to promote occupancy of the mature forest-associated bird community.","2012-11","2021-10-27 01:17:08","2021-10-27 01:17:08","2021-10-27 01:17:08","241-250","","","284","","Forest Ecology and Management","","","","","","","","en","","","","","DOI.org (Crossref)","","","","/Users/kelleherj/Zotero/storage/NA7F63Q9/Otto and Roloff - 2012 - Songbird response to green-tree retention prescrip.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"299NI92S","journalArticle","2021","Van der Weyde, Leanne K.; Tobler, Mathias W.; Gielen, Marie Charlotte; Cozzi, Gabriele; Weise, Florian J.; Adams, Tempe; Bauer, Dominik; Bennitt, Emily; Bowles, Matthew; Brassine, Alienor; Broekhuis, Femke; Chase, Michael; Collins, Kai; Finerty, Genevieve E.; Golabek, Krystyna; Hartley, Robyn; Henley, Steve; Isden, Jessica; Keeping, Derek; Kesch, Kristina; Klein, Rebecca; Kokole, Morulaganyi; Kotze, Robynne; LeFlore, Eric; Maude, Glyn; McFarlane, Kevin; McNutt, J. Weldon; Mills, Gus; Morapedi, Mompoloi; Morgan, Simon; Ngaka, Keitumetse; Proust, Nicolas; Rich, Lindsey; Roodbal, Marnus; Selebatso, Moses; Snyman, Andrei; Stein, Andrew; Sutcliff, Robert; Tshimologo, Botilo; Whitesell, Carolyn; Winterbach, Christiaan; Flyman, Michael V.","Collaboration for conservation: Assessing countrywide carnivore occupancy dynamics from sparse data","Diversity and Distributions","","1366-9516, 1472-4642","10.1111/ddi.13386","https://onlinelibrary.wiley.com/doi/10.1111/ddi.13386","Aim: Assessing the distribution and persistence of species across their range is a crucial component of wildlife conservation. It demands data at adequate spatial scales and over extended periods of time, which may only be obtained through collaborative efforts, and the development of methods that integrate heterogeneous datasets. We aimed to combine existing data on large carnivores to evaluate population dynamics and improve knowledge on their distribution nationwide.","2021-08-13","2021-10-27 01:17:11","2021-10-27 01:17:11","2021-10-27 01:17:11","ddi.13386","","","","","Divers Distrib","Collaboration for conservation","","","","","","","en","","","","","DOI.org (Crossref)","","","","/Users/kelleherj/Zotero/storage/SPGZZWGV/Van der Weyde et al. - 2021 - Collaboration for conservation Assessing countryw.pdf","","","","Maiorano, Luigi","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"XHWLUGGF","journalArticle","2019","Rodhouse, Thomas J.; Rodriguez, Rogelio M.; Banner, Katharine M.; Ormsbee, Patricia C.; Barnett, Jenny; Irvine, Kathryn M.","Evidence of region‐wide bat population decline from long‐term monitoring and Bayesian occupancy models with empirically informed priors","Ecology and Evolution","","2045-7758, 2045-7758","10.1002/ece3.5612","https://onlinelibrary.wiley.com/doi/10.1002/ece3.5612","","2019-10","2021-10-27 01:17:14","2021-10-27 01:17:14","2021-10-27 01:17:14","11078-11088","","19","9","","Ecol Evol","","","","","","","","en","","","","","DOI.org (Crossref)","","","","/Users/kelleherj/Zotero/storage/2MEP2DYT/Rodhouse et al. - 2019 - Evidence of region‐wide bat population decline fro.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"QAPXN7S7","journalArticle","2020","Warrier, Rekha; Noon, Barry R.; Bailey, Larissa","Agricultural lands offer seasonal habitats to tigers in a human‐dominated and fragmented landscape in India","Ecosphere","","2150-8925, 2150-8925","10.1002/ecs2.3080","https://onlinelibrary.wiley.com/doi/10.1002/ecs2.3080","Conserving wide-ranging large carnivores in human-dominated landscapes is contingent on acknowledging the conservation value of human-modiﬁed lands. This is particularly true for tigers (Panthera tigris), now largely dependent on small and fragmented habitats, embedded within densely populated agroecosystems in India. Devising a comprehensive conservation strategy for the species requires an understanding of the temporal patterns of space use by tiger within these human-modiﬁed areas. These areas are often characterized by altered prey communities, novel risks resulting from high human densities and seasonally dynamic vegetative cover. Understanding space use within these areas is vital to devising human-tiger conﬂict prevention measures and for conserving landscape elements critical to maintain functional connectivity between populations. We documented seasonal space-use patterns of tigers in agricultural lands surrounding protected areas in the Central Terai Landscape (CTL) in northern India. We estimated the probability of space use and its drivers by applying dynamic occupancy models that correct for false-positive and false-negative errors to tiger detection\non-detection data within agricultural areas. These data were generated by conducting local interviews, sign surveys, and camera trapping within 94 randomly selected 2.5-km2 grid cells. We found that agricultural areas were used with high probability in the winter (0.64; standard error [SE] 0.08), a period of high vegetative cover availability. The use of agricultural lands was lower in the summer (0.56; SE 0.09) and was lowest in the monsoon season (0.21; SE 0.07), tracking a decline in vegetative cover and available habitat across the landscape. Availability of vegetative cover and drainage features positively inﬂuenced space use, whereas use declined with increasing distance to protected areas and the extent of human settlements. These ﬁndings highlight the role of agricultural areas in providing seasonal habitats for tigers and offer a basis for understanding where tigers and humans co-occur in these landscapes. These ﬁndings help expand our current understanding of what constitutes large carnivore habitats to include human-dominated agricultural areas. They underscore the need for greater integration of land-sharing and land-sparing initiatives to conserve large carnivores within humandominated agroecosystems.","2020-07","2021-10-27 01:17:16","2021-10-27 01:17:16","2021-10-27 01:17:16","","","7","11","","Ecosphere","","","","","","","","en","","","","","DOI.org (Crossref)","","","","/Users/kelleherj/Zotero/storage/XVEJ247Q/Warrier et al. - 2020 - Agricultural lands offer seasonal habitats to tige.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"LL35E2YU","journalArticle","2021","Falaschi, Mattia; Giachello, Simone; Lo Parrino, Elia; Muraro, Martina; Manenti, Raoul; Ficetola, Gentile Francesco","Long‐term drivers of persistence and colonization dynamics in spatially structured amphibian populations","Conservation Biology","","0888-8892, 1523-1739","10.1111/cobi.13686","https://onlinelibrary.wiley.com/doi/10.1111/cobi.13686","Many organisms live in networks of local populations connected by dispersing individuals, called spatially structured populations (SSPs), where the long-term persistence of the entire network is determined by the balance between 2 processes acting at the scale of local populations: extinction and colonization. When multiple threats act on an SSP, a comparison of the different factors determining local extinctions and colonizations is essential to plan sound conservation actions. We assessed the drivers of long-term population dynamics of multiple amphibian species at the regional scale. We used dynamic occupancy models within a Bayesian framework to identify the factors determining persistence and colonization of local populations. Because connectivity among patches is fundamental to SSPs dynamics, we considered 2 measures of connectivity acting on each focal patch: incidence of the focal species and incidence of invasive crayfish. We used meta-analysis to summarize the effect of different drivers at the community level. Persistence and colonization of local populations were jointly determined by factors acting at different scales. Persistence probability was positively related to the area and the permanence of wetlands, whereas it was negatively related to occurrence of fish. Colonization probability was highest in semipermanent wetlands and in sites with a high incidence of the focal species in nearby sites, whereas it showed a negative relationship with the incidence of invasive crayfish in the landscape. By analyzing long-term data on amphibian population dynamics, we found a strong effect of some classic features commonly used in SSP studies, such as patch area and focal species incidence. The presence of an invasive non-native species at the landscape scale emerged as one of the strongest drivers of colonization dynamics, suggesting that studies on SSPs should consider different connectivity measures more frequently, such as the incidence of predators, especially when dealing with biological invasions.","2021-10","2021-10-27 01:17:18","2021-10-27 01:17:18","2021-10-27 01:17:18","1530-1539","","5","35","","Conservation Biology","","","","","","","","en","","","","","DOI.org (Crossref)","","","","/Users/kelleherj/Zotero/storage/CDC78QMY/Falaschi et al. - 2021 - Long‐term drivers of persistence and colonization .pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"T9TDGUPX","journalArticle","2017","Gallo, Travis; Fidino, Mason; Lehrer, Elizabeth W.; Magle, Seth B.","Mammal diversity and metacommunity dynamics in urban green spaces: implications for urban wildlife conservation","Ecological Applications","","10510761","10.1002/eap.1611","https://onlinelibrary.wiley.com/doi/10.1002/eap.1611","As urban growth expands and natural environments fragment, it is essential to understand the ecological roles fulfilled by urban green spaces. To evaluate how urban green spaces function as wildlife habitat, we estimated mammal diversity and metacommunity dynamics in city parks, cemeteries, golf courses, and natural areas throughout the greater Chicago, Illinois, USA region. We found similar a-diversity (with the exception of city parks), but remarkably dissimilar communities in different urban green spaces. Additionally, the type of urban green space greatly influenced species colonization and persistence rates. For example, coyotes (Canis latrans) had the highest, but white-tailed deer (Odocoileus virginianus) the lowest probability of persistence in golf courses compared to other green space types. Further, most species had a difficult time colonizing city parks even when sites were seemingly available. Our results indicate that urban green spaces contribute different, but collectively important, habitats for maintaining and conserving biodiversity in cities.","2017-12","2021-10-27 01:17:21","2021-10-27 01:17:21","2021-10-27 01:17:21","2330-2341","","8","27","","Ecol Appl","Mammal diversity and metacommunity dynamics in urban green spaces","","","","","","","en","","","","","DOI.org (Crossref)","","","","/Users/kelleherj/Zotero/storage/SXIEWS9H/Gallo et al. - 2017 - Mammal diversity and metacommunity dynamics in urb.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"H9VDGRTV","journalArticle","2011","Price, Steven J.; Cecala, Kristen K.; Browne, Robert A.; Dorcas, Michael E.","Effects of Urbanization on Occupancy of Stream Salamanders: Salamander Occupancy and Urbanization","Conservation Biology","","08888892","10.1111/j.1523-1739.2010.01627.x","https://onlinelibrary.wiley.com/doi/10.1111/j.1523-1739.2010.01627.x","Urban development is the most common form of land conversion in the United States. Using a before–after control-impact study design, we investigated the effects of urbanization on larval and adult stages of southern two-lined salamanders (Eurycea cirrigera) and northern dusky salamanders (Desmognathus fuscus). Over 5 years, we estimated changes in occupancy and probabilities of colonization and survival in 13 stream catchments after urbanization and in 17 catchments that were not urbanized. We also examined effects of proportion of urbanized area in a catchment and distance of the salamander population to the nearest stream on probabilities of colonization and survival. Before urbanization, adult and larval stages of the two salamander species occupied nearly all surveyed streams, with occupancy estimates ranging from 1.0 to 0.78. Four years after urbanization mean occupancy of larval and adult two-lined salamanders had decreased from 0.87 and 0.78 to 0.57 and 0.39, respectively. Estimates of mean occupancy of larval northern dusky salamanders decreased from 1.0 to 0.57 in urban streams 4 years after urbanization; however, adult northern dusky salamander occupancy remained close to 1.0 in urban streams over 5 years. Occupancy estimates in control streams were similar for each species and stage over 5 years. Urbanization was associated with decreases in survival probabilities of adult and larval two-lined salamanders and decreases in colonization probabilities of larval dusky salamanders. Nevertheless, proportion of impervious surface and distance to nearest stream had little effect on probabilities of survival and colonization. Our results imply that in the evaluation of the effects of urbanization on species, such as amphibians, with complex life cycles, consideration of the effects of urbanization on both adult and larval stages is required.","2011-06","2021-10-27 01:17:23","2021-10-27 01:17:24","2021-10-27 01:17:23","547-555","","3","25","","","Effects of Urbanization on Occupancy of Stream Salamanders","","","","","","","en","","","","","DOI.org (Crossref)","","","","/Users/kelleherj/Zotero/storage/7W7MH3UN/Price et al. - 2011 - Effects of Urbanization on Occupancy of Stream Sal.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"7H2J8WA7","journalArticle","2017","McGrady, Michael J.; Hines, James E.; Rollie, Chris J.; Smith, George D.; Morton, Elise R.; Moore, Jennifer F.; Mearns, Richard M.; Newton, Ian; Murillo-García, Oscar E.; Oli, Madan K.","Territory occupancy and breeding success of Peregrine Falcons <i>Falco peregrinus</i> at various stages of population recovery","Ibis","","00191019","10.1111/ibi.12443","https://onlinelibrary.wiley.com/doi/10.1111/ibi.12443","","2017-04","2021-10-27 01:17:25","2021-10-27 01:17:25","2021-10-27 01:17:25","285-296","","2","159","","Ibis","","","","","","","","en","","","","","DOI.org (Crossref)","","","","/Users/kelleherj/Zotero/storage/X6HDILPR/McGrady et al. - 2017 - Territory occupancy and breeding success of Peregr.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"C3GZDGKX","journalArticle","2018","Beaudrot, Lydia; Acevedo, Miguel; Lessard, Jean-Philippe; Sheil, Douglas; Larney, Eileen; Wright, Patricia; Ahumada, Jorge","Distributional shifts in a biodiversity hotspot","Biological Conservation","","00063207","10.1016/j.biocon.2018.10.016","https://linkinghub.elsevier.com/retrieve/pii/S0006320718305731","Identifying ongoing changes in the distributions of species is critical for understanding and conserving biological diversity. Distributional shifts have been demonstrated in many ecosystems and taxa, yet the extent and nature of these changes remain largely undocumented for tropical forest mammals. Shifts over short time periods can be particularly alarming in areas of the world where mammals are already under threat as a result of human activities. This is the case for Madagascar, an island where deforestation, hunting, invasive species, and other human threats have resulted in the extinction of several endemic species. Here, we ask, are the distributions of Malagasy mammals changing? We test this by modeling local colonization and extinction dynamics, which are the biological processes that produce distributional shifts. We use camera trap data from the TEAM Network for four species along a 570 m elevational gradient in Ranomafana National Park, Madagascar. The endemic Eastern red forest rat (Nesomys rufus) declined in overall occupancy while the non-native bushpig (Potamochoerus larvatus) increased in occupancy overall. The two endemic carnivore species shifted their elevational use: the Malagasy ring-tailed mongoose (Galidia elegans) retracted from higher elevations and the Malagasy civet (Fossa fossana) moved to higher elevations, likely in response to anthropogenic pressures. These results show that shifts are occurring and we can detect them with just six years of data. These results appear near unique in documenting rapid changes in the spatial distributions of tropical forest mammals and provide important information for conservation.","2018-12","2021-10-27 01:20:36","2021-10-27 01:20:36","2021-10-27 01:20:36","252-258","","","228","","Biological Conservation","","","","","","","","en","","","","","DOI.org (Crossref)","","","","/Users/kelleherj/Zotero/storage/CDUT7IQL/Beaudrot et al. - 2018 - Distributional shifts in a biodiversity hotspot.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"RQKZUD9Z","journalArticle","2021","Whytock, Robin C.; Abwe, Ekwoge E.; Mfossa, Daniel M.; Ketchen, Marcel E.; Abwe, Abwe E.; Nguimdo, Vianny R.V.; Maisels, Fiona; Strindberg, Samantha; Morgan, Bethan J.","Mammal distribution and trends in the threatened Ebo 'intact forest landscape', Cameroon","Global Ecology and Conservation","","23519894","10.1016/j.gecco.2021.e01833","https://linkinghub.elsevier.com/retrieve/pii/S2351989421003838","Intact forest landscapes (IFLs) are globally important for maintaining functional ecosystems. Ebo forest (~1400 km2) in Cameroon is one of the largest remaining IFLs in the Cross-Sanaga-Bioko coastal forest ecoregion and harbours several IUCN Red-Listed threatened mammal species. We evaluated the status, trends, and distribution of mammals ≥ 0.5 kg in the Ebo forest over 12 years using guided recce and camera trap monitoring surveys, as well as local knowledge to inform future land use and conservation planning. Recce monitoring of six taxa (blue duiker Philantomba monticola, chimpanzee Pan troglodytes, forest elephant Loxodonta cyclotis, putty-nosed monkey Cercopithecus nictitans, medium sized duikers Cephalophus spp., and red river hog Potamochoerus porcus) showed that some are stable or increasing. Indeed, our recent camera trap data confirmed breeding Gorilla gorilla (western gorilla) and elephant. Distribution models for chimpanzees and elephants showed that their populations are concentrated in the centre of the forest, away from human pressure. Some other species, however, including red colobus Piliocolobus preussi, leopard Panthera pardus, African golden cat Caracal aurata, and forest buffalo Syncerus caffer nanus are either close to extirpation or have been extirpated within living memory. We conclude that the Ebo intact forest landscape retains an important mammal community, despite no formal legal protection. Ebo’s future is uncertain, with two commercial logging concessions announced by Cameroon in 2020 and later suspended in response to national and international pressure. It is crucial to maintain Ebo’s integrity to protect the biodiversity and function of this important part of the Cross-Sanaga-Bioko coastal forest ecoregion.","2021-11","2021-10-27 01:20:39","2021-10-27 01:20:39","2021-10-27 01:20:39","e01833","","","31","","Global Ecology and Conservation","","","","","","","","en","","","","","DOI.org (Crossref)","","","","/Users/kelleherj/Zotero/storage/RKJW4Y4Y/Whytock et al. - 2021 - Mammal distribution and trends in the threatened E.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
