"Key","Item Type","Publication Year","Author","Title","Publication Title","ISBN","ISSN","DOI","Url","Abstract Note","Date","Date Added","Date Modified","Access Date","Pages","Num Pages","Issue","Volume","Number Of Volumes","Journal Abbreviation","Short Title","Series","Series Number","Series Text","Series Title","Publisher","Place","Language","Rights","Type","Archive","Archive Location","Library Catalog","Call Number","Extra","Notes","File Attachments","Link Attachments","Manual Tags","Automatic Tags","Editor","Series Editor","Translator","Contributor","Attorney Agent","Book Author","Cast Member","Commenter","Composer","Cosponsor","Counsel","Interviewer","Producer","Recipient","Reviewed Author","Scriptwriter","Words By","Guest","Number","Edition","Running Time","Scale","Medium","Artwork Size","Filing Date","Application Number","Assignee","Issuing Authority","Country","Meeting Name","Conference Name","Court","References","Reporter","Legal Status","Priority Numbers","Programming Language","Version","System","Code","Code Number","Section","Session","Committee","History","Legislative Body"
"A6G57YID","journalArticle","2017","Smith, Andrew G.","A spatially structured metapopulation model within a stochastic environment","Mathematical Biosciences","","00255564","10.1016/j.mbs.2017.07.003","https://linkinghub.elsevier.com/retrieve/pii/S0025556417300962","","2017-09","2021-10-27 04:45:14","2021-10-27 04:45:14","2021-10-27 04:45:14","46-55","","","291","","Mathematical Biosciences","","","","","","","","en","","","","","DOI.org (Crossref)","","","","/Users/kelleherj/Zotero/storage/TXNKR49F/Smith - 2017 - A spatially structured metapopulation model within.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"YYZVZ5B8","journalArticle","2021","Fabritius, Henna; Knegt, Henrik de; Ovaskainen, Otso","Effects of a mobile disturbance pattern on dynamic patch networks and metapopulation persistence","Ecological Modelling","","03043800","10.1016/j.ecolmodel.2021.109738","https://linkinghub.elsevier.com/retrieve/pii/S030438002100288X","Methods: We simulate metapopulation dynamics using a realistic landscape and varying patch destruction (and turnover) rates. We model the local patch emergence rate as the function of site suitability to patch emergence –a permanent factor–and local disturbance intensity, which we first estimate from empirical data and then simulate using annually updating spatial random fields. Using this model, we test whether and how a mobile disturbance pattern affects metapopulation persistence of the false heath fritillary butterfly (Melitaea diamina). Results: In our case study, a mobile disturbance pattern caused new patches to emerge further away from occupied patches over time. This decreased the probability of new patches becoming colonized and thus impaired metapopulation persistence even when the median distance between patches appeared unchanging. However, if disturbances moved to areas that were highly suitable to patch emergence, increased habitat availability could compensate the otherwise detrimental effects of a mobile disturbance pattern. Disturbances that had a moderate degree of mobility had the most uncertain effects to metapopulation persistence. Conclusions: Our modelling approach distinguishes between two processes behind the spatio-temporal pattern and rates of patch emergence–disturbance dynamics and varying site suitability. It enables the use of social and environmental data for forecasting habitat availability for early-succession habitat specialists under alternative future scenarios. It can be applied and developed further to suit multiple study systems. Our case study suggests that for species conservation, it is either beneficial to organize recurring management activities to take place at constant locations, or to gradually shift them towards areas that are highly suitable to patch emergence.","2021-11","2021-10-27 04:45:17","2021-10-27 04:45:17","2021-10-27 04:45:17","109738","","","460","","Ecological Modelling","","","","","","","","en","","","","","DOI.org (Crossref)","","","","/Users/kelleherj/Zotero/storage/KSLZ8PPR/Fabritius et al. - 2021 - Effects of a mobile disturbance pattern on dynamic.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"LN9IZ4WM","journalArticle","2002","Moilanen, Atte","Implications of empirical data quality to metapopulation model parameter estimation and application","Oikos","","00301299","10.1034/j.1600-0706.2002.960313.x","http://doi.wiley.com/10.1034/j.1600-0706.2002.960313.x","","2002-03","2021-10-27 04:45:20","2021-10-27 04:45:20","2021-10-27 04:45:20","516-530","","3","96","","Oikos","","","","","","","","en","","","","","DOI.org (Crossref)","","","","/Users/kelleherj/Zotero/storage/USP88EDI/Moilanen - 2002 - Implications of empirical data quality to metapopu.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"7LQPNIT5","journalArticle","2010","Nicol, Samuel C.; Possingham, Hugh P.","Should metapopulation restoration strategies increase patch area or number of patches?","Ecological Applications","","1051-0761","10.1890/08-2216.1","http://doi.wiley.com/10.1890/08-2216.1","Managers of species that exist as metapopulations are faced with many decisions. In this paper we use a decision-theory framework to examine a fundamental management question: Should we focus on decreasing the local extinction probability of subpopulations by increasing the size of their patch, or should metapopulation viability be improved by constructing more patches? Using a spatially implicit stochastic metapopulation model and stochastic dynamic programming (SDP), we found the optimal solution to this problem for both the ﬁnite- and inﬁnite-time horizon cases. We showed that the SDP solutions outperform a range of heuristic management strategies. The optimal strategy for a given parameter set depends heavily on metapopulation parameters, and it is difﬁcult to make generalizations about the optimal restoration strategy a priori. Although heuristic strategies perform well in some cases, it is not possible to judge their performance until the SDP solution has been computed, and for this reason we advocate the use of SDP as a management tool in restoration. We demonstrate the use of SDP by deriving an optimal management strategy for a population of the Mount Lofty Ranges Southern Emu-wren (Stipiturus malachurus intermedius).","2010-03","2021-10-27 04:45:22","2021-10-27 04:45:22","2021-10-27 04:45:22","566-581","","2","20","","Ecological Applications","","","","","","","","en","","","","","DOI.org (Crossref)","","","","/Users/kelleherj/Zotero/storage/I6NKY6TH/Nicol and Possingham - 2010 - Should metapopulation restoration strategies incre.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"TEMPI93T","journalArticle","","McVINISH, R; Pollett, P K","INTERACTION BETWEEN HABITAT QUALITY AND AN ALLEE-LIKE EFFECT IN METAPOPULATIONS","","","","","","We construct a stochastic patch occupancy metapopulation model that incorporates variation in habitat quality and an Allee-like eﬀect. Using some basic results from stochastic ordering, we investigate the eﬀect of habitat degradation on the persistence of the metapopulation. In particular, we show that for a metapopulation with Allee-like eﬀect habitat degradation can cause a dramatic decrease in the level of persistence while in the absence of an Allee-like eﬀect this decrease is more gradual.","","2021-10-27 04:45:24","2021-10-27 04:45:24","","16","","","","","","","","","","","","","en","","","","","Zotero","","","","/Users/kelleherj/Zotero/storage/IJIYEEI8/McVINISH and Pollett - INTERACTION BETWEEN HABITAT QUALITY AND AN ALLEE-L.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"FSB9XPEW","journalArticle","2011","Hanski, Ilkka; Mononen, Tommi; Ovaskainen, Otso","Eco‐Evolutionary Metapopulation Dynamics and the Spatial Scale of Adaptation","The American Naturalist","","0003-0147, 1537-5323","10.1086/657625","https://www.journals.uchicago.edu/doi/10.1086/657625","We construct a model that combines extinctioncolonization dynamics with the dynamics of local adaptation in a network of habitat patches of dissimilar qualities. We derive a deterministic approximation for the stochastic model that allows the calculation of patch-speciﬁc incidences of occupancy and levels of adaptation at steady state. Depending on (i) the strength of local selection, (ii) the amount of genetic variance, (iii) the demographic cost of maladaptation, (iv) the spatial scale of gene ﬂow, and (v) the amount of habitat heterogeneity, the model predicts adaptation at different spatial scales. Local adaptation is predicted when there is much genetic variance and strong selection, while network-level adaptation occurs when the demographic cost of maladaptation is low. For little genetic variance and high cost of maladaptation, the model predicts network-level habitat specialization in species with longrange migration but an intermediate scale of adaptation (mosaic specialization) in species with short-range migration. In fragmented landscapes, the evolutionary dynamics of adaptation may both decrease and enhance metapopulation viability in comparison with no evolution. The model can be applied to real patch networks with given sizes, qualities, and spatial positions of habitat patches.","2011-01","2021-10-27 04:45:26","2021-10-27 04:45:26","2021-10-27 04:45:26","29-43","","1","177","","The American Naturalist","","","","","","","","en","","","","","DOI.org (Crossref)","","","","/Users/kelleherj/Zotero/storage/H7F27J4R/Hanski et al. - 2011 - Eco‐Evolutionary Metapopulation Dynamics and the S.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"J8GB2LPD","journalArticle","2002","Wahlberg, Niklas; Klemetti, Teemu; Hanski, Ilkka","Dynamic populations in a dynamic landscape: the metapopulation structure of the marsh fritillary butterfly","Ecography","","09067590","10.1034/j.1600-0587.2002.250210.x","http://doi.wiley.com/10.1034/j.1600-0587.2002.250210.x","","2002-04","2021-10-27 04:45:28","2021-10-27 04:45:28","2021-10-27 04:45:28","224-232","","2","25","","Ecography","Dynamic populations in a dynamic landscape","","","","","","","en","","","","","DOI.org (Crossref)","","","","/Users/kelleherj/Zotero/storage/9E8ZAHKI/Wahlberg et al. - 2002 - Dynamic populations in a dynamic landscape the me.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"439VGC5J","journalArticle","2012","Hodgson, Jenny A.; Thomas, Chris D.; Dytham, Calvin; Travis, Justin M. J.; Cornell, Stephen J.","The Speed of Range Shifts in Fragmented Landscapes","PLoS ONE","","1932-6203","10.1371/journal.pone.0047141","https://dx.plos.org/10.1371/journal.pone.0047141","Species may be driven extinct by climate change, unless their populations are able to shift fast enough to track regions of suitable climate. Shifting will be faster as the proportion of suitable habitat in the landscape increases. However, it is not known how the spatial arrangement of habitat will affect the speed of range advance, especially when habitat is scarce, as is the case for many specialist species. We develop methods for calculating the speed of advance that are appropriate for highly fragmented, stochastic systems. We reveal that spatial aggregation of habitat tends to reduce the speed of advance throughout a wide range of species parameters: different dispersal distances and dispersal kernel shapes, and high and low extinction probabilities. In contrast, aggregation increases the steady-state proportion of habitat that is occupied (without climate change). Nonetheless, we find that it is possible to achieve both rapid advance and relatively high patch occupancy when the habitat has a ‘‘channeled’’ pattern, resembling corridors or chains of stepping stones. We adapt techniques from electrical circuit theory to predict the rate of advance efficiently for complex, realistic landscape patterns, whereas the rate cannot be predicted by any simple statistic of aggregation or fragmentation. Conservationists are already advocating corridors and stepping stones as important conservation tools under climate change, but they are vaguely defined and have so far lacked a convincing basis in fundamental population biology. Our work shows how to discriminate properties of a landscape’s spatial pattern that affect the speed of colonization (including, but not limited to, patterns like corridors and chains of stepping stones), and properties that affect a species’ probability of persistence once established. We can therefore point the way to better land use planning approaches, which will provide functional habitat linkages and also maintain local population viability.","2012-10-17","2021-10-27 04:45:31","2021-10-27 04:45:31","2021-10-27 04:45:31","e47141","","10","7","","PLoS ONE","","","","","","","","en","","","","","DOI.org (Crossref)","","","","/Users/kelleherj/Zotero/storage/CHGDHKZ7/Hodgson et al. - 2012 - The Speed of Range Shifts in Fragmented Landscapes.pdf","","","","Getz, Wayne M.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"XVEL2I52","journalArticle","2012","Sutherland, Chris; Elston, David A.; Lambin, Xavier","Multi-scale processes in metapopulations: contributions of stage structure, rescue effect, and correlated extinctions","Ecology","","0012-9658","10.1890/12-0172.1","http://doi.wiley.com/10.1890/12-0172.1","Metapopulations function and persist through a combination of processes acting at a variety of spatial scales. Although the contributions of stage structure, spatially correlated processes, and the rescue effect to metapopulation dynamics have been investigated in isolation, there is no empirical demonstration of all of these processes shaping dynamics in a single system. Dispersal and settlement differ according to the life stage involved; therefore, stage-speciﬁc population size may outperform total population size when predicting colonization–extinction dynamics. Synchrony in patch dynamics can lead to accelerated metapopulation extinction, although empirical evidence of the interplay between correlated colonization events and correlated extinctions is lacking. Likewise, few empirical examples exist that provide compelling evidence of migration acting to reduce extinction risk (the rescue effect). We parameterized a hierarchy of metapopulation models to investigate these predictions using a seven-year study of a naturally occurring water vole (Arvicola amphibius) metapopulation. Speciﬁcally, we demonstrated the importance of local stage structure in predicting both colonization and extinction events using juvenile and adult population sizes, respectively. Using a novel approach for quantifying correlation in extinction events, we compared the scale of synchrony in colonization and extinction. Strikingly, the scale of dispersal acting to synchronize colonization was an order of magnitude larger than that of correlated extinctions (halving distance of the effect: 12.40 km and 0.89 km, respectively). Additionally, we found compelling evidence for the existence of a nontrivial rescue effect. Here we provide a novel empirical demonstration of a variety of metapopulation processes operating at multiple spatial scales, further emphasizing the need to consider stage structure and local synchrony in the dynamics of spatially dependent, stage-structured (meta) populations.","2012-11","2021-10-27 04:45:33","2021-10-27 04:45:33","2021-10-27 04:45:33","2465-2473","","11","93","","Ecology","Multi-scale processes in metapopulations","","","","","","","en","","","","","DOI.org (Crossref)","","","","/Users/kelleherj/Zotero/storage/K335H3FG/Sutherland et al. - 2012 - Multi-scale processes in metapopulations contribu.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PHP4K8BS","journalArticle","","Fackler, Paul L","1 Stochastic dynamic programming without transition matrices","","","","","","","","2021-10-27 04:45:36","2021-10-27 04:45:36","","24","","","","","","","","","","","","","en","","","","","Zotero","","","","/Users/kelleherj/Zotero/storage/PSWFV4V6/Fackler - 1 Stochastic dynamic programming without transitio.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"TCDFWD9T","journalArticle","2019","Scroggie, Michael P.; Preece, Kathy; Nicholson, Emily; McCarthy, Michael A.; Parris, Kirsten M.; Heard, Geoffrey W.","Optimizing habitat management for amphibians: From simple models to complex decisions","Biological Conservation","","00063207","10.1016/j.biocon.2019.05.022","https://linkinghub.elsevier.com/retrieve/pii/S000632071831629X","Habitat loss, degradation and fragmentation remain leading causes of amphibian declines across the globe. To mitigate these impacts, conservation managers may protect core habitats and pursue habitat creation or enhancement actions, including construction of artiﬁcial wetlands, manipulation of wetland hydroperiods, removal of invasive species or restoration of aquatic and riparian vegetation. Yet management budgets are universally tight. When planning such actions, managers face the fundamental and complex problem of choosing where and when to invest limited resources to maximize the likelihood of species persistence. Here, we extend our previous research on this problem, and demonstrate the utility of coupling occupancy models with optimization algorithms to identify preferred habitat management schemes across multiple, disjunct habitat networks. Our realworld case study, completed in close collaboration with conservation managers, focussed on optimal habitat creation schemes for a threatened Australian frog in a rapidly urbanizing region. Our new technique identiﬁed clear priorities for investment in wetland construction both among and within seven disjunct habitat networks, solving a spatial prioritization problem that entailed millions of potential solutions and which was otherwise intractable. Such complex, multi-scale spatial prioritization problems are pervasive in amphibian conservation. Coupling occupancy models with spatial optimization algorithms represents a promising avenue to solve these problems and design habitat protection, creation and management schemes that maximize the chance of species persistence.","2019-08","2021-10-27 04:49:06","2021-10-27 04:49:06","2021-10-27 04:49:06","60-69","","","236","","Biological Conservation","Optimizing habitat management for amphibians","","","","","","","en","","","","","DOI.org (Crossref)","","","","/Users/kelleherj/Zotero/storage/8C2G9QBY/Scroggie et al. - 2019 - Optimizing habitat management for amphibians From.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"78YV62VQ","journalArticle","2007","Graniero, Phil A.","The influence of landscape heterogeneity and local habitat effects on the response to competitive pressures in metapopulations","Ecological Modelling","","03043800","10.1016/j.ecolmodel.2006.12.002","https://linkinghub.elsevier.com/retrieve/pii/S0304380006006235","Ecological modellers move along the continuum between mean-ﬁeld models and spatially explicit models in order to formally express and test hypotheses regarding the effect of landscape heterogeneity on ecosystem patterns and behaviour, but care must be taken when doing so. With careful and explicit cross-checking between models as their structure evolves and the spatial complexity increases, our understanding of the model assumptions can similarly evolve and reveal otherwise unnoticed dynamics in the modelled system. The patch-occupancy metapopulation model was extended to include a spatially explicit heterogeneous resource substrate, following an incremental series of increasingly complex models using cellular automaton and coupled map lattice techniques. The extension process was monitored to track the meaning of model parameters and the resultant interpretation of relevant ecological processes.","2007-05","2021-10-27 04:49:09","2021-10-27 04:49:09","2021-10-27 04:49:09","349-362","","3-4","203","","Ecological Modelling","","","","","","","","en","","","","","DOI.org (Crossref)","","","","/Users/kelleherj/Zotero/storage/KIM4R6X3/Graniero - 2007 - The influence of landscape heterogeneity and local.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"N9R4US8W","journalArticle","2015","Lurgi, Miguel; Brook, Barry W.; Saltré, Frédérik; Fordham, Damien A.","Modelling range dynamics under global change: which framework and why?","Methods in Ecology and Evolution","","2041-210X, 2041-210X","10.1111/2041-210X.12315","https://onlinelibrary.wiley.com/doi/10.1111/2041-210X.12315","","2015-03","2021-10-27 04:49:11","2021-10-27 04:49:11","2021-10-27 04:49:11","247-256","","3","6","","Methods Ecol Evol","Modelling range dynamics under global change","","","","","","","en","","","","","DOI.org (Crossref)","","","","/Users/kelleherj/Zotero/storage/XRYK7AXY/Lurgi et al. - 2015 - Modelling range dynamics under global change whic.pdf","","","","Travis, Justin","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"JMTIVL3X","journalArticle","2021","Louvet, Apolline","Extinction threshold and large population limit of a plant metapopulation model with recurrent extinction events and a seed bank component","arXiv:2107.13359 [math, q-bio]","","","","http://arxiv.org/abs/2107.13359","We introduce a new model for plant metapopulations with a seed bank component, living in a fragmented environment in which local extinction events are frequent. This model is an intermediate between population dynamics models with a seed bank component, based on the classical WrightFisher model, and Stochastic Patch Occupancy Models (SPOMs) used in metapopulation ecology. Its main feature is the use of ""ghost"" individuals, which can reproduce but with a very strong selective disadvantage against ""real"" individuals, to artiﬁcially ensure a constant population size. We show the existence of an extinction threshold above which persistence of the subpopulation of ""real"" individuals is not possible, and investigate how the seed bank characteristics aﬀect this extinction threshold. We also show the convergence of the model to a SPOM under an appropriate scaling, bridging the gap between individual-based models and occupancy models.","2021-07-28","2021-10-27 04:49:15","2021-10-27 04:49:16","2021-10-27 04:49:15","","","","","","","","","","","","","","en","","","","","arXiv.org","","arXiv: 2107.13359","","/Users/kelleherj/Zotero/storage/RMWMDUKE/Louvet - 2021 - Extinction threshold and large population limit of.pdf","","","Mathematics - Probability; Quantitative Biology - Populations and Evolution","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"RYCZPMKZ","journalArticle","2007","Bulman, Caroline R.; Wilson, Robert J.; Holt, Alison R.; Bravo, Lucía Gálvez; Early, Regan I.; Warren, Martin S.; Thomas, Chris D.","MINIMUM VIABLE METAPOPULATION SIZE, EXTINCTION DEBT, AND THE CONSERVATION OF A DECLINING SPECIES","Ecological Applications","","1051-0761","10.1890/06-1032.1","http://doi.wiley.com/10.1890/06-1032.1","A key question facing conservation biologists is whether declines in species’ distributions are keeping pace with landscape change, or whether current distributions overestimate probabilities of future persistence. We use metapopulations of the marsh fritillary butterﬂy Euphydryas aurinia in the United Kingdom as a model system to test for extinction debt in a declining species. We derive parameters for a metapopulation model (incidence function model, IFM) using information from a 625-km2 landscape where habitat patch occupancy, colonization, and extinction rates for E. aurinia depend on patch connectivity, area, and quality. We then show that habitat networks in six extant metapopulations in 16km2 squares were larger, had longer modeled persistence times (using IFM), and higher metapopulation capacity (kM) than six extinct metapopulations. However, there was a .99% chance that one or more of the six extant metapopulations would go extinct in 100 years in the absence of further habitat loss. For 11 out of 12 networks, minimum areas of habitat needed for 95% persistence of metapopulation simulations after 100 years ranged from 80 to 142 ha (;5–9% of land area), depending on the spatial location of habitat. The area of habitat exceeded the estimated minimum viable metapopulation size (MVM) in only two of the six extant metapopulations, and even then by only 20%. The remaining four extant networks were expected to suffer extinction in 15–126 years. MVM was consistently estimated as ;5% of land area based on a sensitivity analysis of IFM parameters and was reduced only marginally (to ;4%) by modeling the potential impact of long-distance colonization over wider landscapes. The results suggest a widespread extinction debt among extant metapopulations of a declining species, necessitating conservation management or reserve designation even in apparent strongholds. For threatened species, metapopulation modeling is a potential means to identify landscapes near to extinction thresholds, to which conservation measures can be targeted for the best chance of success.","2007-07","2021-10-27 04:49:18","2021-10-27 04:49:18","2021-10-27 04:49:18","1460-1473","","5","17","","Ecological Applications","","","","","","","","en","","","","","DOI.org (Crossref)","","","","/Users/kelleherj/Zotero/storage/SKZQIRMW/Bulman et al. - 2007 - MINIMUM VIABLE METAPOPULATION SIZE, EXTINCTION DEB.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"TTFHB2RG","journalArticle","2015","Reigada, Carolina; Schreiber, Sebastian J.; Altermatt, Florian; Holyoak, Marcel","Metapopulation Dynamics on Ephemeral Patches","The American Naturalist","","0003-0147, 1537-5323","10.1086/679502","https://www.journals.uchicago.edu/doi/10.1086/679502","A challenge for conservation management is to understand how population and habitat dynamics interact to affect species persistence. In real landscapes, timing and duration of disturbances can vary, and species’ responses to habitat changes will depend on how timing of dispersal and reproduction events relate to the landscape temporal structure. For instance, increasing disturbance frequency may promote extinction of species that are unable to appropriately time their reproduction in an ever-changing habitat and favor species that are able to track habitat changes. We developed a mathematical model to compare the effects of pulsed dispersal, initiated by shifts in habitat quality, with temporally continuous dispersal. We tested the effects of habitat (and population) turnover rates on metapopulation establishment, persistence, and long-term patch occupancy. Pulsed dispersal reduced patch occupancy and metapopulation longevity when habitat patches are relatively permanent. In such cases, demographic extinction was the primary form of local extinction. Conversely, when habitat patches are short-lived and new ones are frequently formed, pulsed dispersal promoted rapid colonization, increased occupancy, and prolonged metapopulation persistence. Our results show that species responsiveness to habitat disturbance is critical to metapopulation persistence, having profound implications for the species likely to persist in landscapes with altered disturbance regimes.","2015-02","2021-10-27 04:49:21","2021-10-27 04:49:21","2021-10-27 04:49:21","183-195","","2","185","","The American Naturalist","","","","","","","","en","","","","","DOI.org (Crossref)","","","","/Users/kelleherj/Zotero/storage/WQRQ9VXP/Reigada et al. - 2015 - Metapopulation Dynamics on Ephemeral Patches.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"NK5ZUWYI","journalArticle","2008","Hanski, Ilkka","Spatial patterns of coexistence of competing species in patchy habitat","Theoretical Ecology","","1874-1738, 1874-1746","10.1007/s12080-007-0004-y","http://link.springer.com/10.1007/s12080-007-0004-y","","2008-03","2021-10-27 04:49:23","2021-10-27 04:49:23","2021-10-27 04:49:23","29-43","","1","1","","Theor Ecol","","","","","","","","en","","","","","DOI.org (Crossref)","","","","/Users/kelleherj/Zotero/storage/YGGGSZ8V/Hanski - 2008 - Spatial patterns of coexistence of competing speci.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"DQSQGI7D","journalArticle","2005","Hoyle, Martin; James, Mike","Global Warming, Human Population Pressure, and Viability of the World's Smallest Butterfly","Conservation Biology","","0888-8892, 1523-1739","10.1111/j.1523-1739.2005.00166.x","https://onlinelibrary.wiley.com/doi/10.1111/j.1523-1739.2005.00166.x","The effects of climate change and habitat destruction and their interaction are likely to be the greatest challenge to animal and plant conservation in the twenty-first century. We used the world’s smallest butterfly, the Sinai baton blue (Pseudophilotes sinaicus), as an exemplar of how global warming and human population pressures may act together to cause species extinctions. We mapped the entire global range of this butterfly and obtained extensive data on the intensity of livestock grazing. As with an increasing number of species, it is confined to a network of small habitat patches and is threatened both by indirect human-induced factors (global warming) and by the direct activities of humans (in this case, livestock grazing and collection of medicinal plants). In the absence of global warming, grazing, and plant collection, our model suggested that the butterfly will persist for at least 200 years. Above a threshold intensity of global warming, the chance of extinction accelerated rapidly, implying that there may be an annual average temperature, specific to each endangered species, above which extinction becomes very much more likely. By contrast, there was no such threshold of grazing pressure—the chance of extinction increased steadily with increasing grazing. The impact of grazing, however, decreased with higher levels of year-to-year variation in habitat quality. The effect of global warming did not depend on the future level of grazing, suggesting that the impacts of global warming and grazing are additive. If the areas of habitat patches individually fall below certain prescribed levels, the butterfly is likely to go extinct. Two patches were very important for persistence: if either were lost the species would probably go extinct. Our results have implications for the conservation management of all species whose habitats are at risk because of the direct activities of humans and in the longer term because of climate change.","2005-08","2021-10-27 04:49:26","2021-10-27 04:49:26","2021-10-27 04:49:26","1113-1124","","4","19","","Conservation Biology","","","","","","","","en","","","","","DOI.org (Crossref)","","","","/Users/kelleherj/Zotero/storage/HCJKKEZR/Hoyle and James - 2005 - Global Warming, Human Population Pressure, and Via.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"DU6QIFFA","document","2003","Westphal, Michael I.","Metapopulation Modeling and Optimal Habitat Reconstruction for Birds in the Mount Lofty Ranges, South Australia","","","","","","","2003","2021-10-27 04:49:44","2021-10-27 04:50:13","","","","","","","","","","","","","","","","","","","","","","","","/Users/kelleherj/Zotero/storage/D3ADIXL2/out.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"ZDHHN99C","journalArticle","2004","Etienne, Rampal S","On optimal choices in increase of patch area and reduction of interpatch distance for metapopulation persistence","Ecological Modelling","","03043800","10.1016/j.ecolmodel.2004.05.003","https://linkinghub.elsevier.com/retrieve/pii/S0304380004002637","Metapopulation theory teaches that the viability of metapopulations may be enlarged by decreasing the probability of extinction of local populations, or by increasing the colonization probability of empty habitat patches. In a metapopulation model study it has recently been found that reducing the extinction probability of the least extinction-prone patch and increasing the colonization probability between the two least extinction-prone patches are the best options to prolong the expected lifetime of a metapopulation. In this article I examine with a more detailed model whether this translates into enlarging the largest patch and reducing the interpatch distance between the largest patches. Using two measures of metapopulation persistence (longevity and resilience) I found, ﬁrstly, that the largest patch should generally be enlarged if the choice is to enlarge a patch by a certain percentage (relative change) and that the smallest patch should generally be enlarged if the choice is to enlarge a patch by a ﬁxed amount of area (absolute change), and secondly that indeed one should reduce the interpatch distance between the two largest patches, if the choice is among all pairs of patches. The strength of these rules of thumb (particularly the second part of the ﬁrst rule) depends on the parameter values, particularly the amount of clustering of patches, the mean dispersal distance and the number of dispersers. Also, the rules of thumb are less pronounced when resilience is chosen as a measure of metapopulation persistence than when longevity is chosen.","2004-11","2021-10-27 04:52:07","2021-10-27 04:52:08","2021-10-27 04:52:07","77-90","","1","179","","Ecological Modelling","","","","","","","","en","","","","","DOI.org (Crossref)","","","","/Users/kelleherj/Zotero/storage/NGUQNVBC/Etienne - 2004 - On optimal choices in increase of patch area and r.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"TL94X4PZ","journalArticle","2020","Hallam, Christopher D.; Wintle, Brendan A.; Kujala, Heini; Whitehead, Amy L.; Nicholson, Emily","Measuring impacts on species with models and metrics of varying ecological and computational complexity","Conservation Biology","","0888-8892, 1523-1739","10.1111/cobi.13524","https://onlinelibrary.wiley.com/doi/10.1111/cobi.13524","","2020-12","2021-10-27 04:52:09","2021-10-27 04:52:09","2021-10-27 04:52:09","1512-1524","","6","34","","Conservation Biology","","","","","","","","en","","","","","DOI.org (Crossref)","","","","/Users/kelleherj/Zotero/storage/L284P398/Hallam et al. - 2020 - Measuring impacts on species with models and metri.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
